002504,弘高创意,5.2
002505,大康农业,5.9
002506,协鑫集成,6.3
002507,涪陵榨菜,7.4
002508,老板电器,7.5
002509,天广中茂,5.3
002510,天汽模,5.4
002511,中顺洁柔,6.4
002512,达华智能,6.2
002513,蓝丰生化,5.0
002514,宝馨科技,5.9
002515,金字火腿,5.8
002516,旷达科技,6.4
002517,恺英网络,7.2
002518,科士达,7.4
002519,银河电子,7.3
002520,日发精机,7.1
002521,齐峰新材,6.7
002522,浙江众成,6.8
002523,天桥起重,6.5
002524,光正集团,5.4
002526,山东矿机,7.4
002527,新时达,6.4
002528,英飞拓,5.6
002529,海源复材,6.3
002530,金财互联,6.6
002531,天顺风能,7.5
002532,新界泵业,6.4
002533,金杯电工,5.5
002534,杭锅股份,7.4
002535,林州重机,5.7
002536,飞龙股份,6.9
002537,海联金汇,6.6
002538,司尔特,6.5
002539,云图控股,6.7
002540,亚太科技,6.8
002541,鸿路钢构,5.9
002542,中化岩土,6.3
002543,万和电气,6.6
002544,杰赛科技,6.3
002545,东方铁塔,7.2
002546,新联电子,6.9
002547,春兴精工,6.1
002548,金新农,6.3
002549,凯美特气,6.5
002550,千红制药,5.6
002551,尚荣医疗,5.3
002552,宝鼎科技,5.9
002553,南方轴承,6.7
002554,惠博普,6.2
002555,三七互娱,7.5
002556,辉隆股份,6.6
002557,洽洽食品,6.9
002558,巨人网络,7.8
002559,亚威股份,7.0
002560,通达股份,6.4
002561,徐家汇,6.3
002562,兄弟科技,5.9
002563,森马服饰,7.2
002564,天沃科技,5.3
002565,顺灏股份,6.4
002566,益盛药业,5.7
002567,唐人神,6.7
002568,百润股份,7.1
002569,*ST步森,6.6
002570,贝因美,6.7
002571,德力股份,5.8
002572,索菲亚,6.8
002573,清新环境,6.9
002574,明牌珠宝,7.2
002575,群兴玩具,6.0
002576,通达动力,6.2
002577,雷柏科技,7.7
002578,闽发铝业,6.5
002579,中京电子,7.4
002580,圣阳股份,6.3
002581,未名医药,5.4
002582,好想你,6.7
002583,海能达,7.5
002584,西陇科学,5.5
002585,双星新材,5.9
002586,ST围海,6.2
002587,奥拓电子,6.1
002588,史丹利,6.1
002589,瑞康医药,6.6
002590,万安科技,6.7
002591,恒大高新,6.2
002592,八菱科技,6.0
002593,日上集团,6.6
002594,比亚迪,7.3
002595,豪迈科技,7.5
002596,海南瑞泽,7.0
002597,金禾实业,7.7
002598,山东章鼓,6.8
002599,盛通股份,6.1
002600,领益智造,7.5
002601,龙蟒佰利,7.9
002602,世纪华通,7.4
002603,以岭药业,6.9
002605,姚记科技,6.4
002606,大连电瓷,6.2
002607,中公教育,6.9
002608,江苏国信,7.4
002609,捷顺科技,7.0
002610,爱康科技,6.4
002611,东方精工,7.3
002612,朗姿股份,6.2
002613,北玻股份,6.3
002614,奥佳华,5.9
002615,哈尔斯,5.5
002616,长青集团,6.9
002617,露笑科技,7.0
002618,丹邦科技,6.7
002619,艾格拉斯,6.3
002620,瑞和股份,5.7
002621,美吉姆,6.3
002622,融钰集团,5.8
002623,亚玛顿,8.0
002624,完美世界,6.6
002625,光启技术,7.4
002626,金达威,7.2
002627,宜昌交运,6.0
002628,成都路桥,6.0
002629,*ST仁智,5.3
002630,华西能源,5.8
002631,德尔未来,6.6
002632,道明光学,7.4
002633,申科股份,6.2
002634,棒杰股份,6.8
002635,安洁科技,8.4
