id,name,area,dazhihui,eastmoney,jinrongjie,jinrongjie_score,tonghuashun
002928,华夏航空,SZ,6.9,81.64,89.56,59.76,6.3
002929,润建股份,SZ,6.3,63.95,22.48,59.81,5.1
002930,宏川智慧,SZ,5.9,56.57,28.95,50.78,4.6
002931,锋龙股份,SZ,6.8,62.24,21.21,46.95,4.8
002932,明德生物,SZ,5.1,55.14,20.0,61.12,4.3
002933,新兴装备,SZ,7.0,68.03,21.79,62.13,4.2
002935,天奥电子,SZ,6.7,72.92,48.48,60.59,6.0
002936,郑州银行,SZ,5.6,64.96,20.02,70.72,5.4
002937,兴瑞科技,SZ,6.4,72.08,20.05,69.46,4.5
002938,鹏鼎控股,SZ,7.7,85.21,83.32,52.27,6.5
002939,长城证券,SZ,7.1,75.55,20.66,61.13,5.8
002940,昂利康,SZ,6.4,66.46,20.03,52.55,5.0
002941,新疆交建,SZ,5.6,61.35,20.97,50.97,3.9
002942,新农股份,SZ,6.1,61.92,20.0,59.54,5.0
002943,宇晶股份,SZ,6.7,64.27,21.62,73.53,4.1
002945,华林证券,SZ,5.7,72.61,20.02,63.92,5.3
002946,新乳业,SZ,4.7,61.79,27.19,48.75,4.4
002947,恒铭达,SZ,7.8,71.06,22.02,55.65,5.4
002948,青岛银行,SZ,5.1,64.55,23.39,60.50,4.6
002949,华阳国际,SZ,6.1,57.49,20.09,54.56,4.3
002950,奥美医疗,SZ,5.6,62.46,21.4,73.40,5.5
002951,金时科技,SZ,6.4,61.87,20.01,62.42,4.7
002952,亚世光电,SZ,5.6,60.62,21.96,63.25,4.8
002953,日丰股份,SZ,5.9,59.62,20.65,67.25,4.5
002955,鸿合科技,SZ,6.0,67.87,48.35,64.94,4.6
002956,西麦食品,SZ,5.4,59.09,20.0,65.79,4.8
002957,科瑞技术,SZ,6.0,65.5,36.98,59.35,4.3
002958,青农商行,SZ,7.1,61.37,20.0,55.91,5.4
002959,小熊电器,SZ,7.5,70.49,20.0,59.65,6.5
002960,青鸟消防,SZ,5.9,69.36,21.55,70.15,4.3
002961,瑞达期货,SZ,5.9,66.14,20.03,54.09,4.3
002962,五方光电,SZ,5.8,68.71,20.05,54.39,4.2
002963,豪尔赛,SZ,6.0,60.61,20.21,55.94,3.6
002965,祥鑫科技,SZ,6.7,68.35,66.4,70.07,5.8
002966,苏州银行,SZ,4.9,65.26,20.27,53.26,4.6
002967,广电计量,SZ,6.0,69.74,58.92,72.82,6.4
002968,新大正,SZ,6.3,65.67,20.0,71.71,5.9
002969,嘉美包装,SZ,4.2,56.48,20.19,64.26,3.5
002970,锐明技术,SZ,7.4,81.57,37.79,75.47,5.5
002971,和远气体,SZ,6.3,63.13,20.65,47.29,4.6
002972,科安达,SZ,6.0,62.4,20.11,61.12,4.2
002973,侨银环保,SZ,6.9,75.16,77.13,50.57,5.0
002975,博杰股份,SZ,7.4,73.07,27.31,40.35,6.2
002976,瑞玛工业,SZ,6.8,31.03,21.4,32.92,4.2
002977,天箭科技,SZ,6.1,29.3,20.0,33.84,4.0
002978,安宁股份,SZ,7.5,35.73,$score.score,16.32,5.1
002979,雷赛智能,SZ,7.6,35.05,$score.score,27.44,6.8
002980,华盛昌,SZ,8.0,34.62,$score.score,36.68,6.2
002981,朝阳科技,SZ,7.3,31.26,$score.score,35.60,5.1
002982,湘佳股份,SZ,8.2,35.34,$score.score,36.60,6.8
002983,芯瑞达,SZ,7.9,31.44,$score.score,36.98,5.1
002985,北摩高科,SZ,7.8,33.44,$score.score,36.80,5.9
002987,京北方,SZ,8.3,32.26,$score.score,36.01,4.9
003816,中国广核,SZ,6.0,64.44,23.44,57.60,4.7
300001,特锐德,SZ,6.6,68.22,20.02,52.92,5.3
300002,神州泰岳,SZ,7.2,59.56,20.24,60.80,4.4
300003,乐普医疗,SZ,6.6,70.71,84.85,59.63,4.8
300004,南风股份,SZ,6.0,61.18,20.52,72.36,4.5
300005,探路者,SZ,6.4,59.37,26.42,64.92,4.6
300006,莱美药业,SZ,6.7,58.2,20.46,61.57,4.7
300007,汉威科技,SZ,6.1,59.53,20.0,52.29,5.1
300008,天海防务,SZ,6.1,54.06,24.29,65.06,4.4
300009,安科生物,SZ,6.6,62.09,21.18,43.58,4.3
300010,立思辰,SZ,6.5,61.22,20.0,55.54,4.9
300011,鼎汉技术,SZ,5.8,58.76,20.47,59.24,4.0
300012,华测检测,SZ,7.0,69.99,94.68,61.23,5.7
300013,新宁物流,SZ,6.4,57.6,22.11,60.75,4.5
300014,亿纬锂能,SZ,8.2,80.08,98.39,52.49,7.1
300015,爱尔眼科,SZ,6.6,73.69,67.01,50.81,5.9
300016,北陆药业,SZ,6.4,65.87,20.0,62.13,4.0
300017,网宿科技,SZ,7.1,63.52,23.36,55.65,5.1
300018,中元股份,SZ,7.4,63,90.51,69.42,5.6
300019,硅宝科技,SZ,6.6,71.85,20.01,57.79,4.9
300020,银江股份,SZ,7.1,67.6,21.34,64.76,4.9
300021,大禹节水,SZ,5.7,62.13,22.38,65.63,4.0
300022,吉峰科技,SZ,6.0,66.86,20.0,71.38,6.6
300023,宝德股份,SZ,6.7,67.88,33.41,82.42,5.3
300024,机器人,SZ,7.2,58.1,21.35,55.34,4.2
300025,华星创业,SZ,6.1,53.64,28.28,51.89,4.0
300026,红日药业,SZ,6.1,58.35,20.42,38.97,4.2
300027,华谊兄弟,SZ,7.8,61.17,20.0,49.86,5.3
300029,天龙光电,SZ,5.5,47.61,20.04,68.64,4.1
300030,阳普医疗,SZ,5.7,49.83,36.46,52.07,4.3
300031,宝通科技,SZ,6.0,72.69,88.76,54.28,6.1
300032,金龙机电,SZ,5.7,61.5,21.54,56.50,4.9
300033,同花顺,SZ,8.0,83.08,35.37,61.92,0.001
300034,钢研高纳,SZ,7.9,68.24,82.01,71.52,6.1
300035,中科电气,SZ,7.2,73.59,64.43,59.13,5.7
300036,超图软件,SZ,7.6,76.84,92.41,55.81,6.3
300037,新宙邦,SZ,8.0,79.42,73.51,51.25,6.9
300038,数知科技,SZ,6.4,62.1,20.27,57.21,4.5
300039,上海凯宝,SZ,7.2,55.24,23.54,57.38,3.8
300040,九洲电气,SZ,6.8,61.31,63.86,66.79,5.8
300041,回天新材,SZ,6.5,68.84,22.19,55.42,6.3
300042,朗科科技,SZ,7.0,77.85,67.67,76.60,6.1
300043,星辉娱乐,SZ,5.8,59.69,20.47,59.63,4.4
300044,赛为智能,SZ,6.9,64.65,24.27,63.94,5.4
300045,华力创通,SZ,6.9,69.86,27.75,68.07,5.6
300046,台基股份,SZ,6.3,54.29,20.44,64.16,4.8
300047,天源迪科,SZ,6.3,66.13,20.76,51.89,4.5
300048,合康新能,SZ,6.5,61.44,20.47,65.73,4.6
300049,福瑞股份,SZ,5.7,56.84,20.01,58.37,4.3
300050,世纪鼎利,SZ,6.1,55.25,20.99,58.24,4.2
300051,三五互联,SZ,5.7,49.42,21.68,68.66,4.6
300052,中青宝,SZ,6.6,58.07,22.08,59.03,4.8
300053,欧比特,SZ,7.5,63.12,20.02,47.77,4.5
300054,鼎龙股份,SZ,8.7,75.29,45.31,67.96,5.1
300055,万邦达,SZ,7.2,62.94,29.9,57.22,4.8
300056,中创环保,SZ,5.8,67.2,35.88,53.21,5.5
300057,万顺新材,SZ,6.0,62.16,20.12,60.00,4.8
300058,蓝色光标,SZ,7.3,76.5,81.89,65.61,6.2
300059,东方财富,SZ,8.0,83.82,98.39,61.22,6.9
300061,旗天科技,SZ,6.8,60.69,20.42,71.27,5.0
300062,中能电气,SZ,5.1,54.1,20.43,62.89,3.7
300063,天龙集团,SZ,6.2,65.58,77.22,64.58,5.7
300064,豫金刚石,SZ,5.4,50.09,21.18,52.17,4.3
300065,海兰信,SZ,7.1,61.51,21.02,64.57,4.6
300066,三川智慧,SZ,6.9,71.62,22.67,63.23,4.2
300067,安诺其,SZ,6.9,70.75,20.57,63.30,5.4
300068,南都电源,SZ,6.8,62.61,64.28,68.03,5.5
300069,金利华电,SZ,5.7,57.37,77.06,51.25,3.5
300070,碧水源,SZ,6.9,71.54,20.53,58.71,5.2
300071,华谊嘉信,SZ,5.6,60.36,20.0,56.87,5.4
300072,三聚环保,SZ,6.0,58.26,20.44,59.00,4.1
300073,当升科技,SZ,7.5,69.23,20.56,49.71,5.1
300074,华平股份,SZ,6.0,60.39,21.52,68.87,4.2
300075,数字政通,SZ,7.0,73.01,20.99,64.23,5.2
300076,GQY视讯,SZ,7.0,64.78,20.66,63.85,5.0
300077,国民技术,SZ,7.0,69.22,81.49,70.26,6.1
300078,思创医惠,SZ,6.8,68.98,24.89,52.43,5.2
300079,数码科技,SZ,6.8,63.39,20.0,55.35,4.3
300080,易成新能,SZ,5.9,63.23,28.17,70.48,3.6
300081,恒信东方,SZ,5.9,58.48,20.08,50.71,4.1
300082,奥克股份,SZ,6.5,71.1,20.49,65.83,5.5
300083,劲胜智能,SZ,6.6,69.52,86.5,52.83,6.3
300084,海默科技,SZ,6.1,59.98,20.3,45.63,4.5
300085,银之杰,SZ,6.5,61.69,22.29,47.63,4.7
300086,康芝药业,SZ,5.9,56.39,21.23,68.01,3.7
300087,荃银高科,SZ,6.1,60.51,58.67,67.42,5.3
300088,长信科技,SZ,8.2,76.69,68.43,52.69,6.6
300089,文化长城,SZ,6.2,56.26,20.82,55.98,4.6
300090,盛运环保,SZ,5.6,40.91,22.13,55.15,3.6
300091,金通灵,SZ,7.2,59.09,83.43,60.13,5.1
300092,科新机电,SZ,6.8,67.04,25.95,73.19,5.8
300093,金刚玻璃,SZ,6.5,58.41,74.81,55.08,3.9
300094,国联水产,SZ,5.8,57.66,20.92,62.79,4.8
300095,华伍股份,SZ,6.4,73.6,81.99,68.98,5.5
300096,易联众,SZ,5.1,55.92,27.63,61.46,4.1
300097,智云股份,SZ,6.8,59.13,20.11,46.82,5.0
300098,高新兴,SZ,6.8,60.44,20.36,62.59,4.3
300099,精准信息,SZ,6.8,60.41,20.78,65.78,3.8
300100,双林股份,SZ,6.4,58.29,22.5,54.10,4.8
300101,振芯科技,SZ,7.0,67.09,27.17,64.52,5.7
300102,乾照光电,SZ,6.1,56.73,41.95,54.76,4.4
300103,达刚控股,SZ,6.2,65.71,56.59,59.81,4.9
300105,龙源技术,SZ,5.7,58.66,23.56,70.82,3.7
300106,西部牧业,SZ,5.7,54.19,41.98,63.94,3.9
300107,建新股份,SZ,7.1,69.94,22.49,50.98,4.1
300108,吉药控股,SZ,4.9,47.79,20.01,64.49,4.0
300109,新开源,SZ,5.6,57.67,22.37,47.61,5.2
300110,华仁药业,SZ,5.8,60.88,20.34,66.59,4.9
300111,向日葵,SZ,6.2,63.8,21.16,62.94,5.0
300112,万讯自控,SZ,6.5,65.34,20.23,57.60,4.5
300113,顺网科技,SZ,7.1,66.4,21.87,51.97,5.2
300114,中航电测,SZ,6.6,73.74,26.53,63.94,5.7
300115,长盈精密,SZ,6.9,73.41,20.15,58.03,6.7
300116,坚瑞沃能,SZ,6.1,55.34,37.32,61.39,6.2
300117,嘉寓股份,SZ,5.7,54.05,21.07,73.39,4.5
300118,东方日升,SZ,7.9,76.78,26.38,61.97,6.0
300119,瑞普生物,SZ,5.5,68.24,67.37,56.66,6.9
300120,经纬辉开,SZ,6.7,67.82,88.49,53.36,6.1
300121,阳谷华泰,SZ,6.4,66.25,26.84,59.33,5.4
300122,智飞生物,SZ,6.7,74.32,20.0,47.01,6.2
300123,亚光科技,SZ,7.2,72.19,26.97,60.22,5.9
300124,汇川技术,SZ,7.7,77.78,20.12,40.84,7.2
300125,聆达股份,SZ,6.6,61.71,20.18,73.67,4.5
300126,锐奇股份,SZ,6.6,58.81,99.09,54.73,5.8
300127,银河磁体,SZ,7.4,77.06,20.03,73.55,5.4
300128,锦富技术,SZ,6.8,59.83,20.05,57.65,4.7
300129,泰胜风能,SZ,6.6,67.51,21.07,78.93,4.7
300130,新国都,SZ,7.0,67.24,20.06,54.37,4.3
300131,英唐智控,SZ,5.6,58.73,20.11,52.99,4.7
300132,青松股份,SZ,5.6,69.02,55.6,48.24,6.2
300133,华策影视,SZ,8.3,69.07,69.59,63.09,7.0
300134,大富科技,SZ,7.3,62.4,23.69,62.82,4.6
300135,宝利国际,SZ,5.9,58.1,20.21,65.34,5.0
300136,信维通信,SZ,7.7,83.69,77.65,56.91,6.2
300137,先河环保,SZ,6.4,68.3,20.6,58.56,4.4
300138,晨光生物,SZ,5.4,67.74,64.71,60.57,6.5
300139,晓程科技,SZ,7.0,54.19,20.86,68.40,4.7
300140,中环装备,SZ,6.2,57.29,23.04,51.27,4.6
300141,和顺电气,SZ,5.6,60.97,20.9,69.67,4.6
300142,沃森生物,SZ,6.3,65.64,20.0,68.03,5.9
300143,盈康生命,SZ,5.8,59.3,20.0,48.25,5.1
300144,宋城演艺,SZ,8.1,79.02,20.0,66.43,6.5
300145,中金环境,SZ,6.2,59.91,20.34,56.25,4.8
300146,汤臣倍健,SZ,7.9,69.05,20.0,55.58,6.4
300147,香雪制药,SZ,6.7,57.94,20.21,47.53,5.1
300148,天舟文化,SZ,6.3,62.37,23.4,42.70,4.2
300149,量子生物,SZ,5.6,58.77,22.67,59.21,4.5
300150,世纪瑞尔,SZ,6.2,62.58,21.69,61.70,4.5
300151,昌红科技,SZ,6.1,63.18,20.0,55.23,5.8
300152,科融环境,SZ,6.4,54.65,20.08,52.02,4.5
300153,科泰电源,SZ,5.6,61.45,22.14,64.12,3.5
300154,瑞凌股份,SZ,6.3,63.95,20.02,59.16,4.0
300155,安居宝,SZ,6.2,63,20.48,67.44,4.6
300156,神雾环保,SZ,6.0,45.67,20.02,57.55,4.0
300157,恒泰艾普,SZ,6.6,47.75,32.19,60.17,3.9
300158,振东制药,SZ,5.4,58.09,20.4,50.90,4.5
300159,新研股份,SZ,6.5,59.88,21.94,64.55,4.8
300160,秀强股份,SZ,6.6,60.7,20.86,54.05,4.8
300161,华中数控,SZ,7.1,67.62,92.68,62.98,6.7
300162,雷曼光电,SZ,6.1,61.44,21.23,58.77,4.5
300163,先锋新材,SZ,6.3,55.41,22.53,64.25,4.3
300164,通源石油,SZ,6.5,60.52,22.35,61.04,4.6
300165,天瑞仪器,SZ,6.6,63.05,24.48,70.95,4.2
300166,东方国信,SZ,7.4,73.21,22.01,58.19,5.3
300167,迪威迅,SZ,4.9,56.14,20.74,61.04,4.2
300168,万达信息,SZ,6.6,60.54,20.13,50.14,5.3
300169,天晟新材,SZ,6.1,55.73,24.0,60.00,4.6
300170,汉得信息,SZ,7.2,68.3,20.65,57.03,4.6
300171,东富龙,SZ,7.0,68.68,59.95,73.44,6.0
300172,中电环保,SZ,6.5,67.78,20.03,71.98,5.4
300173,智慧松德,SZ,6.4,59.62,21.54,63.29,5.6
300174,元力股份,SZ,7.2,66.67,20.84,53.95,5.8
300175,朗源股份,SZ,5.3,59.91,25.92,74.81,4.1
300176,派生科技,SZ,6.3,51.57,20.42,67.58,3.9
300177,中海达,SZ,7.3,61.65,21.28,59.63,4.3
300178,腾邦国际,SZ,6.9,63.7,20.06,63.12,5.1
300179,四方达,SZ,6.8,69.76,25.26,54.74,5.7
300180,华峰超纤,SZ,6.4,60.03,38.96,46.28,5.9
300181,佐力药业,SZ,5.4,55.89,20.53,59.40,4.9
300182,捷成股份,SZ,8.1,64.97,93.74,68.17,6.1
300183,东软载波,SZ,7.4,69.64,21.9,54.73,5.0
300184,力源信息,SZ,6.1,65.36,20.04,61.98,5.0
300185,通裕重工,SZ,6.9,64.9,42.17,66.26,7.1
300187,永清环保,SZ,6.7,63.87,48.13,67.95,5.6
300188,美亚柏科,SZ,7.2,77.48,44.97,70.69,5.7
300189,神农科技,SZ,6.5,56.11,20.39,49.07,4.6
300190,维尔利,SZ,7.0,67.57,20.75,68.86,5.2
300191,潜能恒信,SZ,7.5,67.44,20.37,67.66,5.4
300192,科斯伍德,SZ,6.6,64.79,65.61,50.96,6.0
300193,佳士科技,SZ,7.2,66.4,20.04,71.48,5.2
300194,福安药业,SZ,6.7,59.74,25.52,60.76,4.4
300195,长荣股份,SZ,6.3,58.33,20.56,63.71,4.7
300196,长海股份,SZ,7.2,74.71,36.0,63.09,6.2
300197,铁汉生态,SZ,6.1,52.24,21.87,41.35,4.3
300198,纳川股份,SZ,6.6,60.04,20.67,68.24,5.3
300199,翰宇药业,SZ,7.0,50.82,21.01,63.95,4.2
300200,高盟新材,SZ,7.2,75.87,82.5,51.26,6.6
300201,海伦哲,SZ,6.3,61.98,20.42,55.53,4.5
300202,聚龙股份,SZ,7.5,65.88,78.06,50.49,5.1
300203,聚光科技,SZ,6.5,57.04,53.78,50.96,4.3
300204,舒泰神,SZ,5.6,52.24,20.08,68.50,4.9
300205,天喻信息,SZ,6.1,60.04,21.62,68.45,4.4
300206,理邦仪器,SZ,5.7,65.86,20.41,55.30,5.3
300207,欣旺达,SZ,7.5,72.93,20.56,49.63,6.0
300208,青岛中程,SZ,6.4,59.63,20.31,66.54,4.8
300209,天泽信息,SZ,6.6,65.8,24.12,50.43,4.9
300210,森远股份,SZ,6.7,60.93,22.54,64.20,4.2
300211,亿通科技,SZ,5.9,63.16,87.34,61.83,6.0
300212,易华录,SZ,8.1,76.13,89.16,61.18,7.0
300213,佳讯飞鸿,SZ,6.4,63.75,24.18,62.92,4.4
300214,日科化学,SZ,6.6,70.04,27.97,58.25,4.9
300215,电科院,SZ,5.4,62.63,21.9,66.68,4.3
300217,东方电热,SZ,6.6,62.93,20.16,64.05,4.6
300218,安利股份,SZ,6.1,57.84,23.6,61.08,4.6
300219,鸿利智汇,SZ,7.1,63.98,69.87,55.44,6.0
300220,金运激光,SZ,6.9,67.83,75.42,67.61,5.5
300221,银禧科技,SZ,6.0,61.7,20.84,51.00,4.3
300222,科大智能,SZ,6.9,60.2,20.64,63.17,3.9
300223,北京君正,SZ,7.4,75.76,25.1,54.95,6.1
300224,正海磁材,SZ,6.7,71.73,31.34,49.65,5.5
300225,金力泰,SZ,6.8,71.96,81.09,56.99,5.6
300226,上海钢联,SZ,7.1,62.12,20.42,49.81,5.6
300227,光韵达,SZ,7.7,81.14,85.61,72.23,6.4
300228,富瑞特装,SZ,7.1,58.65,91.33,73.24,5.7
300229,拓尔思,SZ,6.1,74.64,21.09,65.53,5.5
300230,永利股份,SZ,6.4,68.96,20.38,61.13,5.1
300231,银信科技,SZ,6.8,71.28,76.24,70.43,6.1
300232,洲明科技,SZ,7.3,73.13,20.01,52.36,6.1
300233,金城医药,SZ,5.9,62.93,23.17,48.45,5.7
300234,开尔新材,SZ,6.6,68.51,21.34,68.47,5.6
300235,方直科技,SZ,6.6,63.36,26.51,54.98,4.7
300236,上海新阳,SZ,7.3,70.19,21.0,60.02,5.0
300237,美晨生态,SZ,6.8,58.18,20.91,62.67,4.8
300238,冠昊生物,SZ,5.7,56.71,21.37,64.70,4.3
300239,东宝生物,SZ,5.6,55.52,30.99,68.41,4.7
300240,飞力达,SZ,5.8,60.04,20.05,67.09,4.9
300241,瑞丰光电,SZ,6.8,60.08,21.61,49.64,5.1
300242,佳云科技,SZ,5.7,64.27,94.19,48.16,6.2
300243,瑞丰高材,SZ,5.6,63.45,20.0,66.83,5.0
300244,迪安诊断,SZ,6.3,62.24,23.09,48.83,4.6
300245,天玑科技,SZ,7.1,62.99,21.49,65.62,4.4
300246,宝莱特,SZ,5.2,61.12,24.78,50.72,4.7
300247,融捷健康,SZ,6.7,53.96,20.02,61.49,4.7
300248,新开普,SZ,6.6,72.53,55.06,72.37,6.3
300249,依米康,SZ,5.0,53.6,20.87,57.96,4.2
300250,初灵信息,SZ,5.9,60.39,23.73,67.41,4.3
300251,光线传媒,SZ,7.8,79.65,50.5,56.96,6.5
300252,金信诺,SZ,6.3,61.54,21.03,50.74,4.6
300253,卫宁健康,SZ,7.4,80.37,88.78,52.20,5.4
300254,仟源医药,SZ,5.0,50.93,20.0,74.18,4.0
300255,常山药业,SZ,5.9,66.32,21.74,63.73,4.9
300256,星星科技,SZ,7.5,69.61,20.87,50.21,5.3
300257,开山股份,SZ,7.1,63.33,91.06,68.70,6.6
300258,精锻科技,SZ,6.5,67.66,20.12,54.11,5.4
300259,新天科技,SZ,6.4,71.5,35.8,50.75,5.4
300260,新莱应材,SZ,6.7,68.57,20.36,61.25,5.2
300261,雅本化学,SZ,5.9,68.2,20.94,51.11,5.8
300262,巴安水务,SZ,6.0,63.39,20.0,51.13,5.2
300263,隆华科技,SZ,7.1,75.45,88.15,59.04,6.8
300264,佳创视讯,SZ,6.0,58.35,20.09,54.05,4.8
300265,通光线缆,SZ,5.5,61.05,41.82,56.01,4.8
300266,兴源环境,SZ,6.6,60.63,21.46,46.32,4.9
300267,尔康制药,SZ,6.5,58.48,20.13,48.83,4.1
300268,佳沃股份,SZ,5.8,63.68,22.24,56.90,5.1
300269,联建光电,SZ,6.3,50.71,24.44,49.47,3.9
300270,中威电子,SZ,5.8,52.95,20.19,50.37,4.5
300271,华宇软件,SZ,6.6,73.65,20.2,55.03,5.4
300272,开能健康,SZ,6.6,59.52,21.15,66.92,5.0
300273,和佳医疗,SZ,6.2,51.59,20.16,62.05,4.0
300274,阳光电源,SZ,7.9,76.92,32.9,54.48,6.0
300275,梅安森,SZ,6.7,60.47,92.17,61.48,4.7
300276,三丰智能,SZ,7.4,74.81,49.17,65.89,6.4
300277,海联讯,SZ,5.9,62.47,20.02,57.79,4.9
300278,华昌达,SZ,6.5,62.31,20.18,64.27,4.3
300279,和晶科技,SZ,5.4,55.85,21.06,64.65,4.4
300280,紫天科技,SZ,7.3,74.06,93.7,76.36,6.7
300281,金明精机,SZ,6.1,63.45,81.57,75.38,6.4
300282,三盛教育,SZ,6.1,59.44,20.52,60.69,4.7
300283,温州宏丰,SZ,5.2,63.44,24.78,62.42,4.8
300284,苏交科,SZ,5.8,63.43,21.41,48.57,4.3
300285,国瓷材料,SZ,7.7,77.92,80.1,46.54,6.8
300286,安科瑞,SZ,6.6,67.25,20.75,62.13,6.0
300287,飞利信,SZ,6.1,49.36,20.79,53.30,4.0
300288,朗玛信息,SZ,6.9,62.28,20.96,71.46,4.5
300289,利德曼,SZ,4.7,52.19,22.25,42.68,3.9
300290,荣科科技,SZ,5.7,59.37,20.02,61.99,4.5
300291,华录百纳,SZ,6.2,63.61,22.56,59.77,4.7
300292,吴通控股,SZ,5.7,63.73,24.87,51.23,4.2
300293,蓝英装备,SZ,5.8,59.38,26.87,64.66,5.2
300294,博雅生物,SZ,5.7,64.23,20.04,64.71,5.5
300295,三六五网,SZ,6.3,62.26,23.58,49.01,4.5
300296,利亚德,SZ,7.1,66.46,27.36,41.63,4.4
300297,蓝盾股份,SZ,6.2,50,20.57,53.17,4.2
300298,三诺生物,SZ,6.6,70.94,20.0,58.72,5.1
300299,富春股份,SZ,7.4,54.26,27.61,58.58,5.1
300300,汉鼎宇佑,SZ,6.4,42.57,23.0,46.23,4.0
300301,长方集团,SZ,5.6,55.29,20.24,65.26,4.5
300302,同有科技,SZ,6.4,61.54,84.24,61.23,5.4
300303,聚飞光电,SZ,6.9,69.27,94.51,56.63,6.0
300304,云意电气,SZ,6.8,67.45,20.37,51.61,4.9
300305,裕兴股份,SZ,7.0,72.46,31.72,74.13,6.3
300306,远方信息,SZ,6.6,57.2,23.01,65.49,4.2
300307,慈星股份,SZ,6.6,58.56,22.37,63.93,4.7
300308,中际旭创,SZ,7.0,77.55,91.79,52.30,7.2
300309,吉艾科技,SZ,5.3,49.39,21.68,51.52,4.4
300310,宜通世纪,SZ,6.7,58.98,20.72,60.61,4.1
300311,任子行,SZ,7.2,58.31,23.82,54.05,4.6
300312,邦讯技术,SZ,4.3,50.17,23.64,58.55,4.7
300313,天山生物,SZ,6.6,56.17,20.78,63.18,5.0
300314,戴维医疗,SZ,5.5,62.7,20.9,55.97,4.9
300315,掌趣科技,SZ,7.9,74.27,27.05,45.99,5.2
300316,晶盛机电,SZ,8.0,80.8,89.12,57.00,7.1
300317,珈伟新能,SZ,6.0,47.7,20.27,62.06,4.2
300318,博晖创新,SZ,5.1,55.64,20.03,61.10,4.3
300319,麦捷科技,SZ,6.6,68.83,20.13,56.00,5.2
300320,海达股份,SZ,6.4,67.43,42.81,65.57,5.0
300321,同大股份,SZ,5.6,65.36,20.02,56.88,5.2
300322,硕贝德,SZ,6.7,65.87,25.97,63.06,4.7
300323,华灿光电,SZ,7.3,66.79,96.25,51.01,5.8
300324,旋极信息,SZ,6.6,58.97,33.05,56.10,4.5
300325,德威新材,SZ,5.5,46.68,43.13,50.15,3.7
300326,凯利泰,SZ,6.7,69.91,75.35,56.66,6.2
300327,中颖电子,SZ,7.8,80.17,88.46,65.53,7.1
300328,宜安科技,SZ,7.6,75.42,41.67,59.03,5.6
300329,海伦钢琴,SZ,6.5,60.16,20.27,68.66,5.4
300330,华虹计通,SZ,5.4,61.73,20.02,71.80,4.6
300331,苏大维格,SZ,7.1,70.15,22.73,70.26,6.4
300332,天壕环境,SZ,7.3,63.3,29.0,70.19,6.0
300333,兆日科技,SZ,6.8,55.69,27.41,64.49,4.2
300334,津膜科技,SZ,5.4,54.29,20.0,51.58,4.1
300335,迪森股份,SZ,6.6,62.12,20.01,68.71,4.6
300336,新文化,SZ,6.8,53.59,20.93,51.45,4.6
300337,银邦股份,SZ,6.2,65.93,21.5,66.33,4.8
300338,开元股份,SZ,6.0,56.5,20.33,61.84,4.8
300339,润和软件,SZ,7.3,62.8,22.21,56.51,4.3
300340,科恒股份,SZ,5.5,58.07,21.34,53.57,4.2
300341,麦克奥迪,SZ,6.2,63.36,22.0,53.93,5.0
300342,天银机电,SZ,7.5,70.34,89.23,61.73,6.5
300343,联创股份,SZ,6.3,52.22,29.76,51.25,3.8
300344,太空智造,SZ,6.4,50.87,90.11,61.53,5.9
300345,红宇新材,SZ,6.1,57.94,98.95,59.15,5.0
300346,南大光电,SZ,7.9,73.06,20.1,52.88,6.6
300347,泰格医药,SZ,7.2,76.02,88.97,46.17,6.1
300348,长亮科技,SZ,6.5,74.02,89.87,68.53,5.4
300349,金卡智能,SZ,7.4,73,69.84,67.27,6.2
300350,华鹏飞,SZ,5.6,49.59,20.61,63.27,4.8
300351,永贵电器,SZ,6.9,64.33,21.49,66.01,4.9
300352,北信源,SZ,6.6,62.46,20.68,48.32,5.1
300353,东土科技,SZ,6.7,52.98,30.23,55.60,4.0
300354,东华测试,SZ,6.7,65.32,20.21,74.72,5.0
300355,蒙草生态,SZ,6.5,59.68,21.29,50.85,4.8
300356,光一科技,SZ,6.4,56.26,20.32,46.76,3.6
300357,我武生物,SZ,7.5,71.82,76.8,58.13,6.2
300358,楚天科技,SZ,5.9,52.21,20.64,58.91,4.6
300359,全通教育,SZ,6.3,56.52,20.14,69.97,4.8
300360,炬华科技,SZ,7.0,71.49,92.8,71.89,6.2
300362,天翔环境,SZ,6.3,0.001,25.41,49.06,4.3
300363,博腾股份,SZ,5.6,73.46,31.91,64.36,5.6
300364,中文在线,SZ,7.7,66.46,20.0,52.80,6.1
300365,恒华科技,SZ,6.1,68.75,30.66,47.36,4.5
300366,创意信息,SZ,6.0,61.86,22.62,60.94,3.7
300367,东方网力,SZ,6.7,49.19,20.73,53.42,4.0
300368,汇金股份,SZ,4.7,58.71,28.44,61.33,5.9
300369,绿盟科技,SZ,7.1,76.9,90.03,67.81,5.7
300370,安控科技,SZ,6.2,49.65,20.03,49.14,3.9
300371,汇中股份,SZ,7.2,73.91,34.72,77.44,5.9
300373,扬杰科技,SZ,7.6,81.82,97.18,61.83,7.1
300374,恒通科技,SZ,6.5,64.08,38.36,60.68,4.7
300375,鹏翎股份,SZ,5.6,58.33,20.0,65.47,4.0
300376,易事特,SZ,6.8,68.6,20.74,58.74,5.7
300377,赢时胜,SZ,7.3,63.86,20.27,57.00,4.0
