stock_name,stock_id,totalscore,score_tech,score_money,score_news,score_industry,score_basic新媒股份,300770,6.2,6.6,7.1,6.1,1.8,7.0
西昌电力,600505,4.7,4.2,3.8,5.5,6.2,4.8
香梨股份,600506,5.0,6.2,3.9,5.5,5.8,4.0
方大特钢,600507,5.6,5.6,4.7,5.5,5.3,6.4
上海能源,600508,5.7,6.0,5.0,5.5,6.0,5.8
天富能源,600509,4.6,4.4,3.7,5.2,6.2,4.5
黑牡丹,600510,6.8,8.2,6.5,5.8,6.5,6.1
国药股份,600511,5.8,6.1,4.9,5.5,5.9,6.4
腾达建设,600512,5.4,6.2,4.1,5.7,6.1,5.1
联环药业,600513,5.2,3.7,5.4,5.5,6.0,6.3
海航基础,600515,5.0,4.4,5.1,5.5,6.5,4.6
方大炭素,600516,4.9,4.5,4.0,5.5,5.2,5.5
置信电气,600517,5.1,5.2,3.7,5.5,6.4,5.3
ST康美,600518,4.8,5.4,2.2,6.3,6.1,4.7
贵州茅台,600519,5.7,4.8,5.6,5.5,6.2,6.8
文一科技,600520,4.4,2.7,4.6,5.5,6.3,4.8
华海药业,600521,5.9,6.6,4.0,5.8,6.0,6.8
中天科技,600522,5.8,7.0,3.9,5.5,4.0,6.8
贵航股份,600523,4.9,3.8,5.6,5.5,6.2,4.6
长园集团,600525,5.8,7.7,3.6,5.5,6.4,5.3
*ST菲达,600526,5.4,6.0,3.7,5.5,6.3,5.8
江南高纤,600527,5.4,5.6,5.7,6.3,6.3,3.9
中铁工业,600528,5.7,5.8,4.6,5.5,5.8,6.6
山东药玻,600529,7.1,8.6,6.7,6.3,6.7,6.4
交大昂立,600530,5.7,4.4,6.3,5.8,6.4,6.5
豫光金铅,600531,5.1,5.2,4.3,5.5,5.8,5.0
宏达矿业,600532,4.6,3.0,5.1,4.8,5.8,5.5
栖霞建设,600533,5.6,6.1,3.0,6.3,6.5,6.3
天士力,600535,5.3,4.4,4.7,5.5,6.1,6.6
中国软件,600536,5.1,6.2,3.3,4.9,5.4,5.2
亿晶光电,600537,5.0,4.6,5.2,5.5,6.4,4.3
国发股份,600538,5.4,6.2,5.0,5.5,6.1,4.4
ST狮头,600539,5.2,7.2,2.9,5.1,6.5,4.2
新赛股份,600540,5.1,5.0,3.5,5.5,5.8,6.0
莫高股份,600543,4.8,3.9,4.3,5.5,6.2,5.1
卓郎智能,600545,7.2,9.0,7.4,5.5,6.3,6.2
山煤国际,600546,6.0,6.2,5.1,5.5,6.0,6.6
山东黄金,600547,5.0,3.9,3.5,5.7,5.8,6.7
深高速,600548,5.5,5.0,5.7,5.9,6.2,5.6
厦门钨业,600549,5.2,5.4,4.5,5.5,5.8,4.9
保变电气,600550,5.4,5.6,4.3,5.5,6.4,5.4
时代出版,600551,5.4,5.6,4.0,5.9,5.2,6.1
凯盛科技,600552,5.7,6.9,3.7,5.5,5.7,5.8
海航创新,600555,4.9,3.6,5.1,5.4,5.4,5.6
ST慧球,600556,4.7,4.1,2.9,5.2,6.1,5.8
康缘药业,600557,5.7,5.4,4.3,5.5,6.1,7.3
大西洋,600558,5.5,5.2,5.2,5.3,6.6,5.8
老白干酒,600559,5.9,4.9,5.7,5.5,6.2,7.5
金自天正,600560,6.1,6.4,7.1,5.5,6.3,5.3
江西长运,600561,5.1,4.4,4.9,5.5,6.2,5.3
国睿科技,600562,4.6,3.6,5.2,5.5,4.8,4.7
法拉电子,600563,6.4,8.6,4.6,5.5,5.4,6.0
迪马股份,600565,5.2,4.4,4.1,5.5,6.5,6.3
济川药业,600566,6.1,4.8,7.4,5.9,6.1,6.7
山鹰纸业,600567,5.5,4.1,4.4,5.5,6.0,7.9
中珠医疗,600568,4.4,4.2,2.4,5.4,6.5,4.7
安阳钢铁,600569,5.1,5.2,5.6,4.5,5.3,4.9
恒生电子,600570,5.5,4.3,5.1,6.1,5.4,6.9
信雅达,600571,5.0,4.2,5.4,5.5,5.4,5.1
康恩贝,600572,5.6,6.4,4.2,5.6,6.1,5.5
惠泉啤酒,600573,4.9,3.5,5.9,5.5,6.2,5.0
淮河能源,600575,4.7,3.3,5.4,5.5,5.5,5.0
祥源文化,600576,4.7,4.3,4.4,5.5,5.2,4.6
精达股份,600577,5.2,5.2,3.8,5.5,6.4,5.7
京能电力,600578,5.3,3.6,5.6,5.7,6.2,6.3
克劳斯,600579,4.6,2.6,5.8,5.5,6.3,5.0
卧龙电驱,600580,5.7,5.0,4.0,6.1,6.4,7.3
八一钢铁,600581,5.6,6.0,5.0,5.5,5.3,5.6
天地科技,600582,5.3,3.4,6.6,5.5,6.3,6.1
海油工程,600583,5.7,7.2,5.1,5.5,5.2,4.8
长电科技,600584,4.4,4.1,2.2,5.5,5.4,5.6
海螺水泥,600585,6.4,7.5,5.2,5.5,6.8,6.5
金晶科技,600586,4.8,4.8,3.2,5.9,6.8,4.8
新华医疗,600587,5.2,4.8,3.1,6.9,6.7,5.6
用友网络,600588,5.3,3.2,5.5,5.7,5.4,7.4
广东榕泰,600589,6.0,7.1,5.0,5.5,6.4,5.6
泰豪科技,600590,4.6,2.6,3.4,6.3,6.4,6.2
龙溪股份,600592,4.9,3.4,5.4,5.5,6.6,5.1
大连圣亚,600593,6.8,7.5,7.2,6.3,5.4,6.6
益佰制药,600594,5.0,5.2,4.4,5.3,6.1,4.7
*ST中孚,600595,5.3,6.1,3.8,5.9,5.8,5.0
新安股份,600596,4.1,3.2,2.3,3.7,6.4,6.0
光明乳业,600597,4.9,3.7,4.5,5.5,5.9,5.8
北大荒,600598,5.4,5.9,3.3,6.3,5.8,5.9
熊猫金控,600599,5.0,5.0,3.9,5.9,5.6,5.1
青岛啤酒,600600,6.3,5.9,6.6,5.5,6.2,6.9
方正科技,600601,4.9,5.0,4.4,5.6,5.4,4.5
云赛智联,600602,4.9,4.0,4.8,5.5,5.4,5.6
广汇物流,600603,7.1,9.0,6.9,5.7,5.5,6.4
市北高新,600604,3.6,2.9,3.6,3.1,5.7,3.8
汇通能源,600605,5.3,5.4,6.4,4.4,6.2,4.5
绿地控股,600606,6.9,7.5,6.2,5.7,6.5,7.5
ST沪科,600608,6.3,8.6,3.0,6.2,5.0,6.6
金杯汽车,600609,4.6,3.4,2.1,5.5,6.2,6.7
*ST毅达,600610,4.1,1.8,4.7,4.9,6.1,5.0
大众交通,600611,4.9,3.5,4.0,5.9,6.2,6.1
老凤祥,600612,5.8,5.0,4.9,5.5,6.5,7.2
神奇制药,600613,5.7,5.8,7.0,5.5,6.0,4.5
*ST鹏起,600614,4.8,5.5,3.4,4.5,5.2,4.9
丰华股份,600615,5.6,8.6,2.7,6.9,5.2,3.8
金枫酒业,600616,4.2,3.2,3.6,5.5,6.2,4.2
国新能源,600617,5.3,4.6,6.3,5.5,5.8,5.2
氯碱化工,600618,5.3,4.0,5.4,5.5,6.4,6.3
海立股份,600619,5.8,5.4,7.4,5.5,6.1,5.0
天宸股份,600620,4.5,4.6,3.9,5.5,5.1,4.1
华鑫股份,600621,4.2,4.0,2.3,5.6,5.4,4.8
光大嘉宝,600622,4.6,2.6,5.4,5.5,5.5,5.6
华谊集团,600623,5.7,5.4,5.8,5.9,6.4,5.5
复旦复华,600624,3.8,2.6,2.0,4.3,5.0,6.0
申达股份,600626,4.2,2.6,2.0,5.5,6.5,6.1
新世界,600628,5.9,8.6,4.9,4.1,6.2,4.4
华建集团,600629,6.3,5.4,7.6,5.5,6.1,6.9
龙头股份,600630,4.4,3.8,2.9,5.5,6.0,5.2
浙数文化,600633,4.6,3.3,3.0,5.5,5.2,6.5
*ST富控,600634,4.3,2.6,3.4,4.5,5.2,6.4
大众公用,600635,4.1,2.6,2.4,5.8,6.8,5.1
三爱富,600636,4.6,4.8,3.7,5.5,5.2,4.3
东方明珠,600637,4.6,3.5,5.4,5.6,5.0,4.5
新黄浦,600638,4.1,2.6,4.0,5.7,6.5,4.0
浦东金桥,600639,6.4,7.2,6.9,5.5,5.7,5.8
号百控股,600640,4.8,5.0,4.1,5.2,5.2,4.9
万业企业,600641,6.2,8.6,3.9,5.5,6.5,5.5
申能股份,600642,5.3,4.3,5.3,6.0,6.2,5.6
爱建集团,600643,4.9,3.9,4.2,5.7,5.6,6.0
乐山电力,600644,5.3,3.7,6.3,5.6,6.2,5.9
中源协和,600645,4.8,4.3,3.5,5.6,6.4,5.4
同达创业,600647,4.1,2.6,3.0,6.3,5.5,4.8
外高桥,600648,5.6,6.1,4.4,5.5,5.7,5.9
城投控股,600649,4.9,5.3,4.0,5.7,6.5,4.2
锦江投资,600650,4.2,2.9,2.6,5.6,6.2,5.5
飞乐音响,600651,4.4,5.1,1.8,5.5,5.7,4.6
*ST游久,600652,5.0,6.4,3.3,5.2,4.2,4.7
申华控股,600653,4.8,3.8,4.0,5.8,6.2,5.3
*ST中安,600654,5.5,6.9,3.4,5.5,5.4,5.5
豫园股份,600655,5.2,4.4,3.5,5.9,6.2,6.5
退市博元,600656,4.2,3.1,3.4,6.4,4.2,4.8
信达地产,600657,5.1,4.0,4.6,5.5,6.5,5.9
电子城,600658,5.0,4.1,5.3,5.5,5.7,5.3
福耀玻璃,600660,5.7,5.0,4.4,5.5,6.2,7.6
昂立教育,600661,5.6,4.6,6.1,5.6,4.2,7.1
强生控股,600662,4.5,3.1,2.8,5.9,6.2,5.9
陆家嘴,600663,5.4,3.6,6.6,5.5,5.7,6.5
哈药股份,600664,5.3,5.3,5.4,4.7,6.0,5.2
天地源,600665,5.7,5.9,6.1,4.7,6.5,5.3
*ST瑞德,600666,4.8,4.9,3.8,5.2,5.7,4.7
太极实业,600667,4.9,4.6,2.6,5.5,5.4,6.6
尖峰集团,600668,6.4,8.0,4.6,5.8,6.8,6.1
天目药业,600671,4.8,4.5,3.0,4.8,6.1,6.0
东阳光,600673,5.4,4.1,4.5,5.5,6.0,7.5
川投能源,600674,6.5,8.0,6.3,5.5,6.2,5.4
中华企业,600675,5.1,3.4,4.5,6.1,6.5,6.3
交运股份,600676,4.5,3.4,4.4,5.6,6.2,4.7
航天通信,600677,4.0,3.2,3.0,5.2,4.8,4.7
四川金顶,600678,5.5,5.2,4.8,4.8,6.8,6.2
上海凤凰,600679,4.2,2.6,3.9,5.9,5.8,4.7
*ST上普,600680,6.2,8.6,3.4,5.5,7.7,5.2
百川能源,600681,5.6,4.7,5.6,5.6,6.8,6.3
南京新百,600682,5.0,4.2,3.2,5.7,6.2,6.3
京投发展,600683,5.2,5.1,5.2,5.5,6.5,4.6
珠江实业,600684,4.9,5.7,2.8,5.7,6.5,4.3
中船防务,600685,5.1,3.4,5.9,5.5,4.8,6.4
金龙汽车,600686,5.7,5.9,5.6,5.5,5.6,5.7
*ST刚泰,600687,4.2,3.2,3.6,5.3,5.8,4.4
上海石化,600688,5.4,3.7,6.5,5.5,6.4,6.0
上海三毛,600689,4.1,2.7,2.2,6.3,6.5,5.2
海尔智家,600690,6.3,6.4,6.0,5.7,6.1,6.9
阳煤化工,600691,4.8,5.0,3.5,5.5,5.4,5.0
亚通股份,600692,4.0,3.0,2.8,5.6,5.5,4.8
东百集团,600693,5.9,4.6,6.5,5.6,6.2,6.9
大商股份,600694,5.5,5.4,4.7,5.8,6.2,5.6
绿庭投资,600695,4.9,4.5,4.4,4.8,5.6,5.6
ST岩石,600696,5.2,4.4,4.5,5.8,6.1,5.9
欧亚集团,600697,6.0,5.7,5.2,5.9,6.2,6.9
*ST天雁,600698,5.2,5.8,3.4,5.6,6.2,5.3
均胜电子,600699,5.5,4.3,5.0,5.5,6.2,7.2
*ST工新,600701,4.9,6.2,3.4,4.9,4.4,4.8
舍得酒业,600702,5.7,6.8,2.6,5.5,6.2,6.7
三安光电,600703,5.5,5.9,4.3,5.5,5.7,5.9
物产中大,600704,5.7,4.8,5.5,5.8,6.5,6.4
中航资本,600705,5.9,5.6,5.8,5.7,5.6,6.6
曲江文旅,600706,4.8,3.8,4.7,4.8,5.4,6.0
彩虹股份,600707,4.9,3.1,5.9,5.5,5.7,5.7
光明地产,600708,4.6,2.6,5.1,5.4,6.5,5.5
苏美达,600710,5.8,6.2,4.4,5.5,6.0,6.7
盛屯矿业,600711,4.9,5.2,2.7,5.7,5.8,5.6
南宁百货,600712,4.5,2.6,5.1,5.5,6.2,4.9
南京医药,600713,5.0,4.2,4.5,5.5,5.9,5.8
金瑞矿业,600714,5.3,5.6,5.9,4.5,6.4,4.4
文投控股,600715,5.9,8.0,4.9,5.1,5.2,5.0
凤凰股份,600716,4.8,4.9,4.0,5.5,6.5,4.4
天津港,600717,5.5,6.0,5.1,5.9,5.1,5.1
东软集团,600718,4.6,3.2,3.4,6.3,5.4,5.8
大连热电,600719,5.8,5.2,6.5,5.5,6.2,5.8
祁连山,600720,7.3,9.4,5.5,6.3,6.8,7.0
*ST百花,600721,4.7,3.4,3.6,5.8,6.7,5.8
金牛化工,600722,4.6,3.7,4.6,5.5,6.4,4.6
首商股份,600723,5.6,5.4,5.7,5.5,6.2,5.4
宁波富达,600724,6.2,7.5,5.8,5.5,5.5,5.6
ST云维,600725,5.5,6.4,3.8,5.5,6.0,5.7
*ST华源,600726,5.9,8.3,3.7,5.6,6.2,5.0
鲁北化工,600727,6.1,5.6,4.5,7.7,6.4,6.7
佳都科技,600728,4.5,3.3,2.8,5.5,5.4,6.3
重庆百货,600729,5.4,3.9,5.8,5.6,6.2,6.3
中国高科,600730,5.1,7.2,3.5,5.5,5.1,3.6
湖南海利,600731,6.1,7.2,4.0,5.5,6.4,6.5
ST新梅,600732,4.0,2.6,3.4,5.5,6.4,4.3
北汽蓝谷,600733,4.9,3.1,6.0,5.5,5.6,5.5
实达集团,600734,5.0,4.9,5.0,5.4,5.0,5.0
新华锦,600735,5.9,8.1,3.0,5.7,6.5,5.4
苏州高新,600736,5.0,4.7,3.0,5.6,6.5,6.0
中粮糖业,600737,5.6,5.6,4.1,5.5,6.0,6.7
兰州民百,600738,5.3,3.8,5.7,6.1,6.2,6.0
辽宁成大,600739,4.4,2.7,2.8,6.3,6.4,5.7
山西焦化,600740,5.3,5.8,4.1,5.5,6.0,5.3
华域汽车,600741,5.2,3.4,5.2,5.5,6.2,6.9
一汽富维,600742,5.4,4.5,4.4,5.6,6.2,6.8
华远地产,600743,5.2,3.6,5.5,5.8,6.5,5.8
华银电力,600744,5.3,5.4,5.4,5.5,6.2,4.6
闻泰科技,600745,5.7,5.8,6.2,5.5,5.6,5.2
江苏索普,600746,5.9,8.3,4.5,3.3,6.4,5.5
*ST大控,600747,4.0,2.2,2.8,5.5,6.1,5.2
上实发展,600748,5.1,4.2,5.0,5.5,6.5,5.4
西藏旅游,600749,4.9,3.2,5.3,5.5,5.4,6.0
江中药业,600750,5.9,6.0,5.8,5.9,6.1,5.6
海航科技,600751,5.1,3.7,5.9,5.5,4.4,6.0
东方银星,600753,5.4,5.4,3.8,5.5,6.0,6.5
锦江酒店,600754,5.0,2.9,5.4,5.5,5.5,6.8
厦门国贸,600755,5.4,5.6,3.5,5.6,6.0,6.5
浪潮软件,600756,4.2,3.3,2.4,5.3,5.4,5.4
长江传媒,600757,5.5,5.2,4.7,5.7,5.2,6.5
红阳能源,600758,4.7,4.5,3.6,5.2,6.0,5.0
洲际油气,600759,4.2,3.1,3.3,5.5,4.8,5.1
中航沈飞,600760,4.5,3.2,2.7,5.7,4.8,6.8
安徽合力,600761,5.4,5.6,3.6,5.5,6.3,6.2
通策医疗,600763,6.6,8.2,4.0,5.6,6.7,7.5
中国海防,600764,4.4,3.2,4.9,5.5,4.8,4.5
中航重机,600765,5.0,4.3,2.8,6.0,6.6,6.5
园城黄金,600766,4.3,4.3,2.8,5.5,5.8,4.3
ST运盛,600767,6.1,7.4,3.9,5.9,6.7,6.0
宁波富邦,600768,5.6,6.3,4.4,6.2,5.8,5.1
祥龙电业,600769,4.8,4.1,4.4,5.5,6.1,5.0
综艺股份,600770,4.4,3.7,3.3,5.9,4.4,5.4
广誉远,600771,5.2,4.8,4.5,5.5,6.1,5.5
西藏城投,600773,4.1,3.0,2.4,5.9,6.5,4.9
汉商集团,600774,5.6,4.8,5.5,5.5,6.2,6.3
南京熊猫,600775,5.0,5.1,3.2,5.5,4.0,6.3
东方通信,600776,4.0,3.2,2.9,5.5,4.0,5.1
新潮能源,600777,5.2,3.8,4.7,5.5,4.8,7.1
友好集团,600778,5.8,6.0,4.5,7.1,6.2,5.8
水井坊,600779,6.0,4.8,5.2,5.5,6.2,8.1
通宝能源,600780,5.1,3.7,6.0,5.5,6.2,5.3
ST辅仁,600781,3.9,2.6,2.4,4.7,6.0,5.3
新钢股份,600782,5.9,5.0,6.9,6.3,5.3,6.0
鲁信创投,600783,4.4,3.2,4.6,5.6,4.6,4.7
鲁银投资,600784,5.3,6.2,3.5,6.3,5.1,5.2
新华百货,600785,5.4,4.1,6.2,5.5,6.2,6.1
中储股份,600787,5.1,4.8,4.5,5.9,6.5,5.0
鲁抗医药,600789,5.1,5.0,4.1,5.5,6.0,5.6
轻纺城,600790,5.9,5.7,5.7,5.9,6.2,6.0
京能置业,600791,5.4,5.6,4.4,5.5,6.5,5.4
云煤能源,600792,5.5,5.5,6.2,5.3,6.0,4.9
宜宾纸业,600793,6.8,8.4,6.6,5.1,6.0,6.5
保税科技,600794,4.5,2.6,3.2,7.9,6.5,4.8
国电电力,600795,4.8,3.6,3.4,5.9,6.2,6.3
钱江生化,600796,4.5,2.7,4.0,5.5,6.4,5.7
浙大网新,600797,4.3,3.6,2.0,5.7,5.4,5.7
宁波海运,600798,5.4,5.8,4.4,6.9,5.1,4.9
天津磁卡,600800,5.0,5.4,4.0,5.5,5.9,4.6
华新水泥,600801,7.1,6.9,7.2,7.0,6.8,7.4
福建水泥,600802,5.7,6.9,2.8,5.5,6.8,6.3
新奥股份,600803,5.6,4.5,5.5,5.7,6.1,6.6
鹏博士,600804,5.0,4.8,2.8,5.5,5.0,6.5
悦达投资,600805,4.9,5.1,3.4,5.7,5.2,5.2
退市昆机,600806,4.1,3.7,3.0,5.1,3.5,5.0
ST天业,600807,4.0,1.8,3.1,5.6,6.5,5.5
马钢股份,600808,5.6,6.1,5.5,5.3,5.3,5.5
山西汾酒,600809,5.7,5.2,4.7,5.5,6.2,7.0
神马股份,600810,5.7,5.6,4.6,5.7,6.3,6.5
东方集团,600811,5.9,6.2,6.5,5.6,5.1,5.5
华北制药,600812,4.8,3.4,4.0,6.6,6.0,5.7
杭州解百,600814,5.4,3.8,6.5,5.5,6.2,6.0
*ST厦工,600815,5.9,8.4,3.8,5.2,6.3,5.0
安信信托,600816,4.5,3.5,5.8,5.5,5.6,3.6
ST宏盛,600817,4.5,4.2,2.7,5.5,6.1,5.2
中路股份,600818,4.8,3.9,5.4,5.0,4.8,5.3
耀皮玻璃,600819,4.8,3.1,5.2,5.5,6.8,5.4
隧道股份,600820,4.5,3.1,2.9,5.5,6.1,6.4
津劝业,600821,5.1,4.6,4.4,5.7,6.2,5.3
上海物贸,600822,4.5,3.8,2.1,5.5,6.0,6.0
世茂股份,600823,6.5,6.4,7.4,5.9,6.5,6.3
益民集团,600824,5.5,5.6,5.1,6.3,6.0,5.2
新华传媒,600825,4.9,4.9,4.0,6.3,5.2,4.7
兰生股份,600826,6.2,8.2,5.5,6.3,6.0,4.5
百联股份,600827,5.3,3.8,5.4,5.9,6.2,6.3
茂业商业,600828,6.0,5.7,6.4,5.6,6.2,6.2
人民同泰,600829,5.0,3.8,6.2,5.5,5.9,5.0
香溢融通,600830,5.1,5.7,4.7,5.5,5.6,4.3
广电网络,600831,4.9,6.8,2.1,5.5,5.0,4.6
东方明珠,600832,6.6,7.7,4.5,7.4,8.5,5.8
第一医药,600833,5.6,5.8,6.5,5.8,5.9,4.6
申通地铁,600834,4.8,3.8,4.9,5.5,6.2,5.0
上海机电,600835,5.8,5.8,4.5,6.3,6.3,6.3
界龙实业,600836,5.4,4.8,5.2,5.4,6.3,5.9
海通证券,600837,5.2,4.3,3.7,5.8,5.4,6.9
上海九百,600838,4.5,3.8,3.6,5.5,6.2,4.7
四川长虹,600839,4.9,3.6,4.5,5.8,6.2,5.8
上柴股份,600841,5.1,3.0,6.1,5.5,6.6,6.1
上工申贝,600843,5.2,5.3,4.5,5.5,6.3,5.2
丹化科技,600844,6.5,9.0,6.1,5.5,6.4,4.4
宝信软件,600845,6.1,5.2,7.9,5.5,5.4,6.3
同济科技,600846,4.6,4.7,2.2,5.5,5.1,5.8
万里股份,600847,4.8,3.4,6.2,5.5,6.4,4.4
上海临港,600848,4.3,3.3,4.4,5.5,5.7,4.0
华东电脑,600850,5.3,3.9,5.4,5.5,5.4,6.6
海欣股份,600851,6.4,9.0,5.0,6.3,5.0,4.9
龙建股份,600853,5.3,5.4,4.9,5.5,6.1,4.9
春兰股份,600854,5.0,4.0,6.4,5.5,6.1,4.5
航天长峰,600855,5.0,4.6,4.0,5.5,5.9,5.5
ST中天,600856,6.3,8.0,5.4,5.3,6.8,5.2
宁波中百,600857,5.9,7.9,4.5,5.5,6.2,4.9
银座股份,600858,5.6,5.2,6.1,5.5,6.2,5.6
王府井,600859,5.6,4.7,6.4,5.5,6.2,5.9
京城股份,600860,4.8,2.8,4.8,5.5,6.6,6.0
北京城乡,600861,5.6,6.6,4.5,5.5,6.2,5.2
中航高科,600862,5.2,3.4,6.4,5.5,4.8,6.5
内蒙华电,600863,4.9,2.6,4.1,7.0,6.2,6.7
哈投股份,600864,5.3,4.3,5.4,5.5,5.4,6.2
百大集团,600865,5.6,5.4,4.8,5.9,6.2,6.0
星湖科技,600866,5.2,3.7,4.3,6.4,5.9,6.7
通化东宝,600867,5.0,3.5,3.8,5.5,6.4,6.9
梅雁吉祥,600868,5.3,5.4,2.9,7.2,6.2,5.4
智慧能源,600869,5.9,4.2,8.2,5.6,6.4,6.2
ST厦华,600870,4.8,4.6,4.0,5.5,6.0,4.8
石化油服,600871,5.2,3.5,6.1,5.5,5.2,6.2
中炬高新,600872,6.7,9.0,4.7,5.8,5.9,6.4
梅花生物,600873,5.7,5.8,4.3,5.9,6.0,6.3
创业环保,600874,4.4,2.8,3.5,5.5,6.8,5.6
东方电气,600875,5.0,5.0,2.8,5.9,6.4,5.7
洛阳玻璃,600876,5.1,4.8,4.2,5.5,6.8,5.1
*ST电能,600877,4.8,4.4,3.4,5.5,6.4,5.5
航天电子,600879,5.4,5.4,5.0,5.5,4.8,5.8
博瑞传播,600880,5.7,6.0,5.8,7.0,5.2,4.6
亚泰集团,600881,5.2,5.0,5.1,5.1,6.8,5.0
妙可蓝多,600882,6.8,9.4,6.0,5.5,5.9,5.6
博闻科技,600883,4.0,3.1,3.7,5.5,5.8,3.8
杉杉股份,600884,5.4,5.2,4.4,5.4,5.4,6.4
宏发股份,600885,6.9,8.3,6.8,5.5,6.4,6.5
国投电力,600886,5.9,5.8,4.0,6.3,6.2,7.0
伊利股份,600887,6.1,5.8,6.8,5.5,5.9,6.5
新疆众和,600888,5.3,5.6,4.3,5.8,5.8,5.3
南京化纤,600889,5.5,5.5,6.2,5.5,6.3,4.5
中房股份,600890,5.5,8.6,3.2,4.5,6.5,3.8
*ST秋林,600891,4.0,2.6,2.4,5.5,6.5,5.1
大晟文化,600892,5.6,6.3,7.0,5.5,4.2,4.2
航发动力,600893,5.2,5.4,4.2,5.8,4.8,5.4
广日股份,600894,6.6,9.0,5.1,6.2,6.3,5.3
张江高科,600895,4.4,3.5,3.2,5.5,5.7,5.3
览海投资,600896,5.1,5.0,4.8,5.5,5.7,4.8
厦门空港,600897,5.7,4.0,6.8,5.5,6.2,6.7
国美通讯,600898,5.5,8.1,3.2,5.3,5.0,4.7
长江电力,600900,5.9,5.1,6.3,5.8,6.2,6.3
贵州燃气,600903,6.1,6.3,7.6,5.5,3.2,6.0
无锡银行,600908,5.9,6.1,7.0,5.8,4.0,5.6
华安证券,600909,5.3,3.7,6.7,5.9,1.9,7.0
重庆燃气,600917,6.3,8.0,7.1,5.5,3.2,5.5
江苏银行,600919,5.9,6.2,6.1,6.3,4.0,5.8
杭州银行,600926,6.2,7.6,5.9,5.6,4.0,6.1
爱柯迪,600933,5.6,4.9,6.8,5.5,2.7,6.7
广西广电,600936,4.8,4.0,7.3,5.5,1.5,4.8
重庆建工,600939,5.9,7.0,6.0,5.9,2.6,5.7
东方证券,600958,4.9,3.8,6.3,5.5,1.9,5.9
江苏有线,600959,5.3,5.5,7.2,5.9,1.5,4.8
渤海汽车,600960,4.6,3.0,4.9,5.8,6.2,4.9
株冶集团,600961,5.0,4.5,3.4,5.5,5.8,6.2
国投中鲁,600962,4.9,3.3,5.5,5.5,6.2,5.6
岳阳林纸,600963,5.5,6.4,4.0,5.0,6.0,5.8
福成股份,600965,5.3,5.6,4.3,5.5,6.1,5.4
博汇纸业,600966,6.1,7.3,4.6,4.7,6.0,6.7
内蒙一机,600967,5.1,5.7,2.9,5.5,4.8,6.0
郴电国际,600969,5.1,3.6,6.2,5.5,6.2,5.5
中材国际,600970,5.4,5.8,2.9,5.5,6.1,6.6
恒源煤电,600971,6.0,5.7,5.5,6.3,6.0,6.4
宝胜股份,600973,5.5,4.2,5.5,5.8,6.4,6.6
新五丰,600975,4.8,3.4,5.7,5.5,6.0,4.9
健民集团,600976,5.6,6.3,4.3,5.5,6.1,5.5
中国电影,600977,4.6,3.9,4.8,5.5,1.8,5.8
宜华生活,600978,4.9,4.9,3.0,5.5,6.5,5.3
广安爱众,600979,5.8,5.8,5.9,5.5,6.2,5.8
北矿科技,600980,4.8,4.5,3.9,5.5,6.3,5.0
汇鸿集团,600981,4.7,3.8,4.5,5.1,6.0,5.3
宁波热电,600982,5.1,4.0,5.8,5.5,6.2,5.2
惠而浦,600983,5.3,5.4,5.7,5.3,6.1,4.6
建设机械,600984,7.5,9.0,8.0,6.0,6.3,6.5
淮北矿业,600985,6.5,6.2,7.5,5.5,6.0,7.0
科达股份,600986,5.4,6.4,4.5,5.5,5.2,5.0
航民股份,600987,4.9,2.8,5.7,5.5,6.5,5.8
赤峰黄金,600988,4.8,4.1,3.4,6.1,5.8,5.7
四创电子,600990,4.9,3.4,6.0,5.5,4.8,5.5
贵绳股份,600992,5.5,4.6,4.6,6.3,6.6,6.3
马应龙,600993,5.5,5.9,3.9,5.9,6.1,5.8
文山电力,600995,5.2,4.2,4.2,5.5,6.2,6.6
贵广网络,600996,4.8,5.0,4.0,5.5,1.5,6.0
开滦股份,600997,5.7,5.6,5.3,5.9,6.0,6.0
九州通,600998,6.0,5.6,7.2,5.6,5.9,5.8
招商证券,600999,5.6,4.6,6.3,5.9,5.4,6.2
唐山港,601000,5.7,5.8,6.6,5.5,5.1,5.3
大同煤业,601001,6.0,5.9,5.3,5.9,6.0,6.7
晋亿实业,601002,4.6,3.4,2.7,5.5,6.6,6.3
柳钢股份,601003,5.4,5.0,5.3,5.5,5.3,5.8
重庆钢铁,601005,5.0,5.2,4.7,5.5,5.3,4.6
大秦铁路,601006,5.1,4.6,4.8,5.5,6.2,5.2
金陵饭店,601007,5.4,5.4,4.7,5.5,5.5,6.0
连云港,601008,5.0,5.3,3.8,5.5,5.1,5.3
南京银行,601009,7.2,7.9,8.1,5.6,7.5,6.5
文峰股份,601010,5.1,3.3,5.9,5.5,6.2,5.8
宝泰隆,601011,5.0,5.7,3.3,5.6,6.0,4.7
隆基股份,601012,5.4,3.7,5.3,5.7,6.4,7.1
陕西黑猫,601015,5.3,4.7,7.2,5.1,2.5,5.7
节能风电,601016,5.8,6.4,7.0,5.5,2.8,5.3
宁波港,601018,5.0,3.9,5.7,5.5,5.1,5.4
山东出版,601019,5.1,4.1,6.1,5.5,1.8,6.5
华钰矿业,601020,4.6,3.1,6.4,5.3,2.2,5.7
春秋航空,601021,4.7,3.1,6.1,5.5,2.8,5.9
玉龙股份,601028,5.8,7.4,5.2,5.2,6.6,4.3
